respondent_id,formula,true_label,predicted_label,stoichiometry,crystal_structure,average_metal_oxygen_bond_distance,total_number_of_valence_electrons,d_electron_count,mass_density,mean_electronegativity_of_elements_in_formula,polarizability_of_the_compound,standard_deviation_of_average_ionic_radius_of_elements,crystal_field_splitting_energy,electronic_correlation,other_please_specify
10145454041,ReO3,metal,insulator,NA,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,NA,d electron count,NA,NA,Polarizability of the compound,NA,NA,NA,NA
10145454041,MoO2,metal,metal,NA,NA,NA,Total number of valence electrons,d electron count,NA,NA,Polarizability of the compound,NA,NA,NA,NA
10145454041,MoO3,insulator,metal,NA,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,Total number of valence electrons,d electron count,NA,NA,NA,NA,NA,NA,NA
10145454041,Ag2BiO3,mit,mit,NA,NA,NA,Total number of valence electrons,d electron count,NA,NA,NA,NA,NA,NA,NA
10145454041,TiO,metal,insulator,NA,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,Total number of valence electrons,d electron count,NA,NA,Polarizability of the compound,NA,NA,NA,NA
10145454041,MnO,insulator,insulator,NA,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,NA,d electron count,NA,NA,Polarizability of the compound,NA,NA,NA,NA
10145454041,Ca2RuO4,mit,insulator,NA,NA,NA,Total number of valence electrons,d electron count,NA,Mean electronegativity of elements in formula,NA,NA,NA,NA,NA
10145454041,NbO2,mit,insulator,NA,NA,NA,NA,d electron count,NA,NA,Polarizability of the compound,NA,NA,NA,NA
10145454041,Sr2TiO4,insulator,insulator,NA,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,NA,d electron count,NA,NA,NA,NA,NA,NA,NA
10145454041,Ti2O3,mit,insulator,NA,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,Total number of valence electrons,d electron count,NA,Mean electronegativity of elements in formula,NA,NA,NA,NA,NA
10145454041,Cr2O3,insulator,insulator,NA,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,NA,d electron count,NA,NA,Polarizability of the compound,NA,NA,NA,NA
10145454041,KVO3,insulator,insulator,NA,"Crystal structure (e.g. perovskite, rock salt, rutile)",Average metal-oxygen bond distance,Total number of valence electrons,d electron count,NA,Mean electronegativity of elements in formula,NA,NA,NA,NA,NA
10145454041,BaVS3,mit,mit,NA,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,Total number of valence electrons,d electron count,NA,NA,Polarizability of the compound,NA,NA,NA,NA
10145454041,SrCrO3,metal,insulator,NA,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,Total number of valence electrons,d electron count,NA,NA,NA,NA,NA,NA,NA
10145480742,LaRuO3,metal,insulator,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I have absolutely no idea what this is.
10145480742,LaFeO3,insulator,insulator,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,It has Fe in it. otherwise I have no clue.
10145480742,LaNiO3,metal,insulator,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No idea.
10145480742,CaFeO3,mit,mit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,It has iron in it?
10145480742,ReO3,metal,insulator,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Is ReO REAL?
10145480742,MoO2,metal,insulator,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,How is an Onomanopeia a material?
10145480742,MoO3,insulator,insulator,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Same as Moo, it's a sound right?"
10145480742,Ag2BiO3,mit,insulator,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Is this biological?
10145480742,TiO,metal,insulator,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Is this misspelled Tin?
10145480742,MnO,insulator,insulator,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No idea what this is.
10145480742,Ca2RuO4,mit,insulator,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I dont know.
10145480742,NbO2,mit,insulator,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Comment entered
10145480742,Sr2TiO4,insulator,insulator,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Does making Tio a senior make it conductive?
10145480742,Ti2O3,mit,insulator,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,What does those numbers mean?
10145480742,Cr2O3,insulator,insulator,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cro?
10145480742,KVO3,insulator,insulator,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Keep Vein Open?
10145480742,BaVS3,mit,insulator,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Whats a bav?
10145480742,SrCrO3,metal,insulator,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,What difference does senir or junior make?
10145517601,LaRuO3,metal,metal,NA,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,NA,d electron count,NA,NA,NA,NA,Crystal field splitting energy,Electronic correlation,NA
10145517601,LaFeO3,insulator,insulator,NA,"Crystal structure (e.g. perovskite, rock salt, rutile)",Average metal-oxygen bond distance,NA,d electron count,NA,NA,NA,NA,Crystal field splitting energy,Electronic correlation,NA
10145517601,LaNiO3,metal,metal,NA,"Crystal structure (e.g. perovskite, rock salt, rutile)",Average metal-oxygen bond distance,NA,d electron count,NA,NA,NA,NA,Crystal field splitting energy,Electronic correlation,NA
10145517601,CaFeO3,mit,insulator,NA,NA,NA,NA,d electron count,NA,NA,NA,NA,Crystal field splitting energy,NA,NA
10145517601,ReO3,metal,metal,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crystal field splitting energy,NA,NA
10145517601,MoO2,metal,metal,Stoichiometry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10145517601,MoO3,insulator,insulator,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crystal field splitting energy,NA,NA
10145517601,Ag2BiO3,mit,metal,NA,NA,NA,NA,d electron count,NA,NA,NA,NA,NA,NA,NA
10145517601,TiO,metal,metal,Stoichiometry,NA,NA,NA,d electron count,NA,NA,NA,NA,NA,NA,NA
10145517601,MnO,insulator,metal,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,NA,d electron count,NA,NA,NA,NA,Crystal field splitting energy,NA,NA
10145517601,Ca2RuO4,mit,metal,NA,NA,NA,Total number of valence electrons,NA,NA,NA,NA,NA,NA,NA,NA
10145517601,NbO2,mit,mit,NA,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,NA,d electron count,NA,NA,NA,NA,Crystal field splitting energy,NA,NA
10145517601,Sr2TiO4,insulator,insulator,NA,NA,NA,Total number of valence electrons,NA,NA,NA,NA,NA,NA,NA,NA
10145517601,Ti2O3,mit,mit,NA,NA,NA,NA,d electron count,NA,NA,NA,NA,NA,NA,NA
10145517601,Cr2O3,insulator,insulator,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crystal field splitting energy,NA,NA
10145517601,KVO3,insulator,insulator,Stoichiometry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10145517601,BaVS3,mit,metal,NA,NA,NA,NA,d electron count,NA,NA,NA,NA,NA,NA,NA
10145517601,SrCrO3,metal,metal,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crystal field splitting energy,NA,NA
10145519735,LaRuO3,metal,metal,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",Average metal-oxygen bond distance,Total number of valence electrons,d electron count,NA,NA,NA,NA,Crystal field splitting energy,Electronic correlation,NA
10145519735,LaFeO3,insulator,insulator,Stoichiometry,NA,NA,Total number of valence electrons,d electron count,NA,NA,NA,NA,NA,NA,NA
10145519735,LaNiO3,metal,metal,NA,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,NA,d electron count,NA,NA,NA,NA,NA,Electronic correlation,NI-O-NI BOND ANGLE
10145519735,CaFeO3,mit,mit,NA,"Crystal structure (e.g. perovskite, rock salt, rutile)",Average metal-oxygen bond distance,Total number of valence electrons,d electron count,NA,NA,NA,NA,NA,Electronic correlation,NA
10145519735,ReO3,metal,metal,NA,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,NA,d electron count,NA,NA,NA,NA,NA,NA,NA
10145519735,MoO2,metal,metal,NA,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,NA,d electron count,NA,NA,NA,NA,NA,NA,NA
10145519735,MoO3,insulator,insulator,NA,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,NA,d electron count,NA,NA,NA,NA,NA,NA,NA
10145519735,Ag2BiO3,mit,insulator,Stoichiometry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10145519735,TiO,metal,metal,NA,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,Total number of valence electrons,NA,NA,NA,NA,NA,NA,NA,NA
10145519735,MnO,insulator,insulator,NA,NA,NA,NA,d electron count,NA,NA,NA,NA,NA,NA,NA
10145519735,Ca2RuO4,mit,mit,NA,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,Total number of valence electrons,d electron count,NA,NA,NA,NA,Crystal field splitting energy,Electronic correlation,NA
10145519735,NbO2,mit,metal,NA,NA,NA,NA,d electron count,NA,NA,NA,NA,NA,NA,NA
10145519735,Sr2TiO4,insulator,insulator,NA,NA,NA,NA,d electron count,NA,NA,NA,NA,NA,NA,NA
10145519735,Ti2O3,mit,mit,NA,NA,NA,NA,d electron count,NA,NA,NA,NA,Crystal field splitting energy,Electronic correlation,JT SPLITTING
10145519735,Cr2O3,insulator,insulator,NA,NA,NA,NA,d electron count,NA,NA,NA,NA,Crystal field splitting energy,NA,NA
10145519735,KVO3,insulator,insulator,NA,NA,NA,NA,d electron count,NA,NA,NA,NA,NA,NA,NA
10145519735,BaVS3,mit,mit,NA,NA,NA,NA,d electron count,NA,NA,NA,NA,NA,NA,NA
10145519735,SrCrO3,metal,metal,NA,NA,NA,NA,d electron count,NA,NA,NA,NA,Crystal field splitting energy,Electronic correlation,NA
10145593580,LaRuO3,metal,metal,NA,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10145593580,LaFeO3,insulator,metal,NA,NA,NA,Total number of valence electrons,NA,NA,NA,NA,NA,NA,NA,NA
10145593580,LaNiO3,metal,insulator,NA,NA,NA,Total number of valence electrons,NA,NA,NA,NA,NA,NA,NA,NA
10145593580,CaFeO3,mit,insulator,NA,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10145593580,ReO3,metal,metal,NA,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,Total number of valence electrons,NA,NA,NA,NA,NA,NA,NA,NA
10145593580,MoO2,metal,metal,NA,NA,NA,Total number of valence electrons,NA,NA,NA,NA,NA,NA,NA,NA
10145593580,MoO3,insulator,metal,Stoichiometry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10145593580,Ag2BiO3,mit,insulator,NA,NA,NA,NA,NA,NA,Mean electronegativity of elements in formula,Polarizability of the compound,NA,NA,NA,NA
10145593580,TiO,metal,insulator,Stoichiometry,NA,NA,Total number of valence electrons,NA,NA,NA,NA,NA,NA,NA,NA
10145593580,MnO,insulator,metal,NA,NA,NA,Total number of valence electrons,NA,NA,NA,NA,NA,NA,NA,NA
10145593580,Ca2RuO4,mit,mit,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",Average metal-oxygen bond distance,Total number of valence electrons,d electron count,NA,NA,NA,NA,NA,Electronic correlation,NA
10145593580,NbO2,mit,insulator,Stoichiometry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10145593580,Sr2TiO4,insulator,metal,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,Total number of valence electrons,d electron count,NA,NA,NA,NA,NA,Electronic correlation,NA
10145593580,Ti2O3,mit,insulator,Stoichiometry,NA,NA,Total number of valence electrons,NA,NA,NA,NA,NA,NA,NA,NA
10145593580,Cr2O3,insulator,insulator,Stoichiometry,NA,NA,Total number of valence electrons,NA,NA,NA,NA,NA,NA,NA,NA
10145593580,KVO3,insulator,insulator,NA,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,Total number of valence electrons,NA,NA,NA,NA,NA,NA,Electronic correlation,NA
10145593580,BaVS3,mit,metal,Stoichiometry,NA,NA,Total number of valence electrons,d electron count,NA,NA,NA,NA,NA,NA,NA
10145593580,SrCrO3,metal,insulator,NA,NA,NA,Total number of valence electrons,NA,NA,NA,NA,NA,NA,NA,NA
10145625192,LaRuO3,metal,insulator,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",Average metal-oxygen bond distance,Total number of valence electrons,NA,NA,NA,NA,NA,NA,Electronic correlation,NA
10145625192,LaFeO3,insulator,insulator,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,Total number of valence electrons,d electron count,NA,Mean electronegativity of elements in formula,Polarizability of the compound,NA,NA,NA,NA
10145625192,LaNiO3,metal,insulator,NA,NA,NA,NA,d electron count,NA,Mean electronegativity of elements in formula,Polarizability of the compound,Standard deviation of average ionic radius of elements,Crystal field splitting energy,NA,NA
10145625192,CaFeO3,mit,metal,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,NA,NA,NA,Mean electronegativity of elements in formula,Polarizability of the compound,Standard deviation of average ionic radius of elements,Crystal field splitting energy,NA,NA
10145625192,ReO3,metal,insulator,NA,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,NA,NA,NA,Mean electronegativity of elements in formula,Polarizability of the compound,NA,NA,NA,NA
10145625192,MoO2,metal,insulator,Stoichiometry,NA,NA,Total number of valence electrons,NA,NA,NA,NA,NA,Crystal field splitting energy,NA,NA
10145625192,MoO3,insulator,insulator,NA,"Crystal structure (e.g. perovskite, rock salt, rutile)",Average metal-oxygen bond distance,Total number of valence electrons,NA,Mass density,Mean electronegativity of elements in formula,NA,NA,NA,NA,NA
10145625192,Ag2BiO3,mit,metal,NA,NA,Average metal-oxygen bond distance,NA,d electron count,Mass density,Mean electronegativity of elements in formula,Polarizability of the compound,Standard deviation of average ionic radius of elements,NA,NA,NA
10145625192,TiO,metal,insulator,NA,NA,NA,Total number of valence electrons,NA,NA,Mean electronegativity of elements in formula,Polarizability of the compound,NA,NA,NA,NA
10145625192,MnO,insulator,insulator,NA,NA,Average metal-oxygen bond distance,NA,NA,NA,Mean electronegativity of elements in formula,Polarizability of the compound,NA,NA,NA,NA
10145625192,Ca2RuO4,mit,mit,NA,NA,Average metal-oxygen bond distance,NA,NA,NA,NA,Polarizability of the compound,NA,Crystal field splitting energy,Electronic correlation,NA
10145625192,NbO2,mit,mit,Stoichiometry,NA,Average metal-oxygen bond distance,NA,NA,NA,Mean electronegativity of elements in formula,NA,Standard deviation of average ionic radius of elements,NA,NA,NA
10145625192,Sr2TiO4,insulator,metal,Stoichiometry,NA,NA,Total number of valence electrons,NA,NA,Mean electronegativity of elements in formula,Polarizability of the compound,NA,NA,NA,NA
10145625192,Ti2O3,mit,insulator,NA,NA,Average metal-oxygen bond distance,Total number of valence electrons,NA,NA,Mean electronegativity of elements in formula,NA,NA,NA,NA,NA
10145625192,Cr2O3,insulator,insulator,NA,NA,NA,NA,d electron count,NA,Mean electronegativity of elements in formula,Polarizability of the compound,NA,NA,NA,NA
10145625192,KVO3,insulator,insulator,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,NA,NA,NA,Mean electronegativity of elements in formula,NA,NA,Crystal field splitting energy,NA,NA
10145625192,BaVS3,mit,insulator,NA,NA,Average metal-oxygen bond distance,NA,NA,Mass density,Mean electronegativity of elements in formula,NA,NA,Crystal field splitting energy,NA,NA
10145625192,SrCrO3,metal,metal,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",Average metal-oxygen bond distance,NA,NA,NA,NA,NA,Standard deviation of average ionic radius of elements,NA,NA,NA
10145735050,LaRuO3,metal,insulator,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,Total number of valence electrons,d electron count,NA,NA,NA,NA,Crystal field splitting energy,Electronic correlation,NA
10145735050,LaFeO3,insulator,insulator,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,Total number of valence electrons,d electron count,NA,NA,NA,NA,Crystal field splitting energy,NA,NA
10145735050,LaNiO3,metal,metal,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,Total number of valence electrons,d electron count,NA,NA,NA,NA,Crystal field splitting energy,NA,NA
10145735050,CaFeO3,mit,mit,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,Total number of valence electrons,d electron count,NA,NA,NA,NA,Crystal field splitting energy,Electronic correlation,NA
10145735050,ReO3,metal,metal,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,Total number of valence electrons,d electron count,NA,Mean electronegativity of elements in formula,NA,NA,Crystal field splitting energy,NA,NA
10145735050,MoO2,metal,insulator,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,Total number of valence electrons,d electron count,NA,NA,NA,Standard deviation of average ionic radius of elements,Crystal field splitting energy,NA,NA
10145735050,MoO3,insulator,insulator,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",Average metal-oxygen bond distance,Total number of valence electrons,d electron count,Mass density,NA,Polarizability of the compound,Standard deviation of average ionic radius of elements,Crystal field splitting energy,NA,NA
10145735050,Ag2BiO3,mit,mit,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",Average metal-oxygen bond distance,Total number of valence electrons,d electron count,Mass density,Mean electronegativity of elements in formula,NA,Standard deviation of average ionic radius of elements,Crystal field splitting energy,Electronic correlation,NA
10145735050,TiO,metal,metal,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,Total number of valence electrons,d electron count,NA,NA,NA,Standard deviation of average ionic radius of elements,Crystal field splitting energy,Electronic correlation,NA
10145735050,MnO,insulator,insulator,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,Total number of valence electrons,d electron count,Mass density,Mean electronegativity of elements in formula,NA,Standard deviation of average ionic radius of elements,Crystal field splitting energy,NA,NA
10145735050,Ca2RuO4,mit,metal,NA,"Crystal structure (e.g. perovskite, rock salt, rutile)",Average metal-oxygen bond distance,Total number of valence electrons,d electron count,NA,Mean electronegativity of elements in formula,Polarizability of the compound,Standard deviation of average ionic radius of elements,Crystal field splitting energy,NA,NA
10145735050,NbO2,mit,mit,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",Average metal-oxygen bond distance,Total number of valence electrons,d electron count,Mass density,NA,NA,Standard deviation of average ionic radius of elements,Crystal field splitting energy,NA,NA
10145735050,Sr2TiO4,insulator,insulator,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,Total number of valence electrons,d electron count,NA,NA,Polarizability of the compound,Standard deviation of average ionic radius of elements,Crystal field splitting energy,NA,NA
10145735050,Ti2O3,mit,mit,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,Total number of valence electrons,d electron count,NA,NA,NA,NA,Crystal field splitting energy,NA,NA
10145735050,Cr2O3,insulator,insulator,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",Average metal-oxygen bond distance,Total number of valence electrons,d electron count,NA,NA,NA,NA,Crystal field splitting energy,NA,NA
10145735050,KVO3,insulator,insulator,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,Total number of valence electrons,d electron count,Mass density,NA,NA,NA,Crystal field splitting energy,NA,NA
10145735050,BaVS3,mit,mit,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,Total number of valence electrons,d electron count,NA,Mean electronegativity of elements in formula,NA,NA,Crystal field splitting energy,NA,NA
10145735050,SrCrO3,metal,insulator,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,Total number of valence electrons,d electron count,NA,NA,NA,Standard deviation of average ionic radius of elements,Crystal field splitting energy,Electronic correlation,NA
10145762578,LaRuO3,metal,insulator,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",Average metal-oxygen bond distance,NA,NA,NA,NA,NA,NA,Crystal field splitting energy,Electronic correlation,NA
10145762578,LaFeO3,insulator,insulator,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",Average metal-oxygen bond distance,NA,NA,NA,NA,NA,NA,Crystal field splitting energy,Electronic correlation,NA
10145762578,LaNiO3,metal,insulator,NA,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,NA,d electron count,NA,Mean electronegativity of elements in formula,NA,NA,Crystal field splitting energy,NA,NA
10145762578,CaFeO3,mit,mit,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,NA,d electron count,NA,NA,NA,NA,Crystal field splitting energy,NA,NA
10145762578,ReO3,metal,metal,Stoichiometry,NA,NA,NA,d electron count,NA,NA,NA,NA,NA,Electronic correlation,NA
10145762578,MoO2,metal,metal,Stoichiometry,NA,NA,NA,d electron count,NA,NA,NA,NA,Crystal field splitting energy,Electronic correlation,NA
10145762578,MoO3,insulator,metal,Stoichiometry,NA,NA,NA,d electron count,NA,NA,NA,NA,NA,Electronic correlation,NA
10145762578,Ag2BiO3,mit,mit,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,NA,d electron count,NA,NA,NA,NA,Crystal field splitting energy,Electronic correlation,NA
10145762578,TiO,metal,metal,Stoichiometry,NA,NA,NA,d electron count,NA,NA,NA,NA,Crystal field splitting energy,Electronic correlation,NA
10145762578,MnO,insulator,insulator,NA,NA,Average metal-oxygen bond distance,NA,d electron count,NA,NA,NA,NA,Crystal field splitting energy,Electronic correlation,NA
10145762578,Ca2RuO4,mit,mit,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,NA,d electron count,NA,NA,NA,NA,Crystal field splitting energy,Electronic correlation,NA
10145762578,NbO2,mit,mit,Stoichiometry,NA,NA,NA,d electron count,NA,NA,NA,NA,Crystal field splitting energy,NA,NA
10145762578,Sr2TiO4,insulator,insulator,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",Average metal-oxygen bond distance,NA,d electron count,NA,NA,NA,NA,Crystal field splitting energy,Electronic correlation,NA
10145762578,Ti2O3,mit,mit,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,NA,d electron count,NA,NA,NA,NA,Crystal field splitting energy,Electronic correlation,NA
10145762578,Cr2O3,insulator,insulator,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,NA,d electron count,NA,NA,NA,NA,Crystal field splitting energy,Electronic correlation,NA
10145762578,KVO3,insulator,insulator,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,NA,d electron count,NA,NA,Polarizability of the compound,NA,Crystal field splitting energy,Electronic correlation,NA
10145762578,BaVS3,mit,mit,NA,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,NA,d electron count,NA,NA,NA,NA,Crystal field splitting energy,Electronic correlation,NA
10145762578,SrCrO3,metal,insulator,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",Average metal-oxygen bond distance,NA,d electron count,NA,NA,NA,NA,Crystal field splitting energy,Electronic correlation,NA
10145803656,LaRuO3,metal,metal,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",Average metal-oxygen bond distance,Total number of valence electrons,d electron count,NA,NA,NA,NA,Crystal field splitting energy,Electronic correlation,NA
10145803656,LaFeO3,insulator,insulator,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,Total number of valence electrons,d electron count,NA,NA,NA,NA,Crystal field splitting energy,Electronic correlation,NA
10145803656,LaNiO3,metal,metal,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,Total number of valence electrons,d electron count,NA,NA,NA,NA,Crystal field splitting energy,Electronic correlation,NA
10145803656,CaFeO3,mit,mit,Stoichiometry,NA,NA,Total number of valence electrons,NA,NA,NA,NA,NA,Crystal field splitting energy,Electronic correlation,NA
10145803656,ReO3,metal,metal,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,Total number of valence electrons,d electron count,NA,NA,NA,NA,Crystal field splitting energy,Electronic correlation,NA
10145803656,MoO2,metal,metal,NA,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,NA,d electron count,NA,NA,NA,NA,Crystal field splitting energy,Electronic correlation,NA
10145803656,MoO3,insulator,insulator,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,Total number of valence electrons,d electron count,NA,NA,NA,NA,Crystal field splitting energy,Electronic correlation,NA
10145803656,Ag2BiO3,mit,mit,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,Total number of valence electrons,d electron count,NA,NA,NA,NA,Crystal field splitting energy,Electronic correlation,NA
10145803656,TiO,metal,metal,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,Total number of valence electrons,d electron count,NA,NA,NA,NA,Crystal field splitting energy,Electronic correlation,NA
10145803656,MnO,insulator,insulator,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,NA,d electron count,NA,NA,NA,NA,Crystal field splitting energy,Electronic correlation,NA
10145803656,Ca2RuO4,mit,mit,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,Total number of valence electrons,d electron count,NA,NA,NA,NA,Crystal field splitting energy,Electronic correlation,NA
10145803656,NbO2,mit,mit,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,Total number of valence electrons,d electron count,NA,NA,NA,NA,Crystal field splitting energy,Electronic correlation,NA
10145803656,Sr2TiO4,insulator,insulator,Stoichiometry,NA,NA,Total number of valence electrons,d electron count,NA,NA,NA,NA,NA,NA,NA
10145803656,Ti2O3,mit,mit,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,NA,d electron count,NA,NA,NA,Standard deviation of average ionic radius of elements,Crystal field splitting energy,Electronic correlation,NA
10145803656,Cr2O3,insulator,insulator,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,Total number of valence electrons,d electron count,NA,NA,NA,NA,Crystal field splitting energy,Electronic correlation,NA
10145803656,KVO3,insulator,metal,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,Total number of valence electrons,d electron count,NA,NA,NA,NA,Crystal field splitting energy,Electronic correlation,NA
10145803656,BaVS3,mit,mit,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,Total number of valence electrons,d electron count,NA,NA,NA,NA,Crystal field splitting energy,Electronic correlation,NA
10145803656,SrCrO3,metal,metal,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,Total number of valence electrons,d electron count,NA,NA,NA,NA,Crystal field splitting energy,Electronic correlation,NA
10145951278,LaRuO3,metal,metal,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",Average metal-oxygen bond distance,NA,NA,NA,NA,NA,NA,NA,NA,NA
10145951278,LaFeO3,insulator,insulator,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",NA,NA,NA,NA,NA,NA,NA,NA,Electronic correlation,NA
10145951278,LaNiO3,metal,insulator,Stoichiometry,"Crystal structure (e.g. perovskite, rock salt, rutile)",Average metal-oxygen bond distance,NA,NA,NA,NA,Polarizability of the compound,Standard deviation of average ionic radius of elements,NA,Electronic correlation,NA
